,song_id,song_id1,song_id2,song_id3,song_id4,song_id5,song_id6,song_id7,song_id8,song_id9,r,g,b
82,SOKRLWK12A6D4FC82F,SOKRLWK12A6D4FC82F,SOJTEZD12AB0187773,SOKKGCT12AB017DD2B,SOHKXIR12A6D4F7DF5,SOPHKCK12AB0182B2E,SOBOHSG12AB0183748,SOJVXFX12A8C13FC5D,SOUNCSG12A58A7A193,SOYROSF12AF729F255,33.0,103.0,120.0
83,SOMZMKH12A58A7E30B,SOMZMKH12A58A7E30B,SOKPMAM12AB017F443,SOMNGQT12A6701F99B,SOMAVXO12A81C23318,SOLLTFH12A6310E1F2,SOBFWYY12AB0182AAB,SOTUBPG12AB01807E6,SOESNDU12AB01856BA,SODPKSU12A6D4F7810,52.0,104.0,102.0
84,SOIGMTU12AB0179CEC,SOIGMTU12AB0179CEC,SOJBABX12AB0189851,SONIOWX12A6D4F659D,SOBABRB12A6701DF4B,SOZFAQD12A6D4FBFBD,SOVBKDK12A6701E598,SOZCQVP12A58A78F6E,SOPAYPV12AB017DB0C,SOPKDUF12A8C13F15E,76.0,102.0,77.0
85,SOFVBVA12A8AE484E7,SOFVBVA12A8AE484E7,SOMLECN12AAF3B46F6,SOZMPLQ12A81C20B00,SOFZVOT12A8C1408E9,SOAKPDE12A8C135BD2,SOPBUFF12AB0180251,SOASPCN12A6D4F8589,SOMTZOO12A58A7BF5F,SOJZZLR12A58A7A78D,38.0,106.0,94.0
86,SOILAUT12A8C139E5D,SOILAUT12A8C139E5D,SOVYCGH12AB0185EAA,SOPDLBH12AB0188BD5,SOFYCAM12A58A7A45B,SOAUKAI12A6D4FA212,SOWRJBM12A8C13E550,SOBPGWB12A6D4F7EF3,SOQQJLA12A8C141ADA,SOBUCWN12AB018A418,38.0,106.0,109.0
87,SOKJBXF12A58A7CD00,SOKJBXF12A58A7CD00,SOYFAEB12A6D4F5254,SOHJUEQ12A8C143421,SOJLQEL12A6310E2F1,SOCMRKY12AB0187685,SOJJGOU12AB018A83F,SOEJOFI12AB0180105,SOXIDXO12A8C13EEE9,SOTDPWU12A8AE47B2B,50.0,115.0,97.0
88,SOAEUYZ12AF72A6379,SOAEUYZ12AF72A6379,SOCKASA12A67ADF6DD,SOWTEPA12A6D4F98DC,SOSCNMY12AC3DFB313,SOJAKUR12AB017FED8,SOLDKNU12A670214CD,SOEWHKY12A8C13E08C,SOBPOHI128F57D02BF,SONUBLD12A58A7B96F,79.0,126.0,87.0
89,SOYVFQB12A8AE45B99,SOYVFQB12A8AE45B99,SOXDEFX127D9785E18,SOZIAAQ12A6D4F8B6A,SOTDIAP12A8C136478,SOYSZOF12A670202E2,SOZFYPG12A8C14490A,SOLMNZV12A6D4F8E7D,SOIPOJX12AB0182B37,SOJWLLS12A6BD5315F,27.0,104.0,102.0
90,SOUEMDH12A8C1435E7,SOUEMDH12A8C1435E7,SOXLTQJ12AB0183AC6,SOEWGYT12A6D4F92B1,SOQIYDW12AB0187C01,SOZHUUI12A6701D7B6,SOHPETF12A8C1311E0,SOIEMNR12A81C240E7,SOHPNPH12AB018795A,SOPRQRO12AB018906E,53.0,95.0,110.0
91,SOSCNMY12AC3DFB313,SOSCNMY12AC3DFB313,SOWTEPA12A6D4F98DC,SOAEUYZ12AF72A6379,SOCKASA12A67ADF6DD,SOLDKNU12A670214CD,SOJAKUR12AB017FED8,SONOUHG12A81C23862,SOPKHFM12A67AE0EC8,SOEWHKY12A8C13E08C,80.0,125.0,86.0
92,SOCQJYB12AB017E855,SOCQJYB12AB017E855,SOTASOO12AB018697C,SONCNQU12A6D4F7FE1,SOKBXLS12A6702111C,SOAXIGU12A6310E832,SOPIZPF12AB018540C,SONMWXV12AB01803B4,SODDEJI12A67FFB3F4,SOQZKRV12A8C13A8ED,123.0,85.0,121.0
93,SOLANPM12AC46895E0,SOLANPM12AC46895E0,SOHKXHR12AB0181AAC,SOAHXJI12A8C13B7E6,SOAWMZX12A8C13D5C3,SOTYAME12AF72A64C5,SONSWER12AF72A4D35,SOVPSZT12A58A7BA0F,SOHQLBK12A67AE2253,SOFWLTF12A8AE475A4,13.0,100.0,106.0
94,SOMTUPP12A6701FC38,SOMTUPP12A6701FC38,SOHVMRR12AB01810CD,SONVBWI12AB017F817,SOKDUUY12B0B80BD37,SONYEOJ12A8C142E86,SOWLSDU12AB018F797,SOWIOMV12A8C13C6AD,SOFDBEA12A67ADD058,SONFNKR12A6701D7C7,37.0,109.0,107.0
95,SOBGQHH12A8151CAC5,SOBGQHH12A8151CAC5,SOPXPNT12A8AE481C3,SOFAAHA12AB018240F,SOHZEKV12A58A77640,SOXQOPN12A67020649,SOAVRVU12A6D4F77C1,SOIFWAL12A6310F34D,SOHRLXI12A6310D93A,SOGBJDB12A6D4F42FD,49.0,116.0,124.0
96,SOQEVPG12AB0186C68,SOQEVPG12AB0186C68,SOLDDNZ12AF729F982,SOYBKOL12A8C146887,SOBXNLS12A8C13D88A,SOBEMMS12AF72A00C3,SOJWJRF12A6701C572,SOVWOMB12AB0183446,SOXJHJA12AB0186382,SOIAMAG12A6701DCFC,56.0,88.0,120.0
97,SOWZQYA12AB0187033,SOWZQYA12AB0187033,SONBPOJ12A8AE45CFA,SOWAIOL12A8C1447BE,SOGEIGM12A8AE47388,SOUIOSX12A8C13E111,SOBVTQI12A6D4F8F75,SOWCCQK12A6701FBA3,SOQEKTW12A8C13A597,SONUAZM12A58A7B617,59.0,120.0,113.0
98,SOKUQKE12AF72AAEA9,SOKUQKE12AF72AAEA9,SOTVDOJ12AB017DB80,SOJFVKV12A6701F0E5,SOIDEJQ12AB01888CD,SOYXNRP12A58A79EE1,SOOBZNO12A8C13FF7F,SOSARYL12A8AE45CEC,SONLUCR12A8C142E61,SOCAVTT12AF72AC9A4,72.0,155.0,126.0
99,SOBZCUC12A58A7D9AD,SOBZCUC12A58A7D9AD,SOUQULK12A6D4FA76B,SOUJLJY12A58A7D74C,SOWBQYP12AF7299AC3,SODMEID12A58A78B13,SOCDTIE12AF72AC9FC,SOMOFOP12AB01825DD,SOFCQVP12A58A7C690,SOYEPPO12A67ADADA6,81.0,126.0,127.0
100,SORHJYH12A6D4FBF0D,SOQXKYV12A6701F706,SORHJYH12A6D4FBF0D,SOMPIUH12A8C139646,SOLTOOF12A8C136E20,SOSWYAB12AB0180C02,SOGNMHW12A6D4F92EC,SOTCYEF12A8C1430DA,SOETFSD12A81C2061E,SOGQGRD12AF6E56110,64.0,109.0,99.0
101,SOQCOWO12AB0179B64,SOQCOWO12AB0179B64,SODYDYZ12AB018C9A9,SOMIEGI12A81C20778,SOIZSXV12A58A7B510,SORCQSG12AB018AC14,SOVQKQK12AB0189C7B,SOIPZKX12A6D4F4E21,SOBQGNE12A8C13F760,SOKFBZZ12AF72A13C0,90.0,101.0,126.0
102,SOKIFMI12A6D4F9CAB,SOKIFMI12A6D4F9CAB,SOUYYQJ12AB018407F,SOVXGAJ12A6310E850,SOVSYYD12AC468B2B5,SOPMCUN12A6701F456,SOEZQVE12A6D4F72C3,SONWGOO12A8AE482DD,SOUAZGK12AB017BBF8,SOLBAJP12A8AE45BA9,23.0,112.0,114.0
103,SOOWJWB12AB018D1C8,SOOWJWB12AB018D1C8,SOTQTRW12A58A7B996,SOIIAVN12AB0182FF2,SOMEHEM12A58A7B86D,SOMSMWC12AB0182456,SOYCSYU12AB01849E8,SOPVZKE12A58A7B6C1,SOZMXQP12A6D4FBE3C,SOVOBZT12A8C13FAA6,25.0,95.0,111.0
104,SOSXRBR12AB017C294,SOSXRBR12AB017C294,SONGCCY12A67021505,SOQORMQ12A8C140C5F,SOUFRAV12A8C13AC31,SOGLJBX12A67021BDF,SOWPRYI12A58A7B51A,SOTRMPR12A6D4FB628,SOESVKY12A58A7DB4E,SOCDDVZ12A8C1326E9,85.0,153.0,98.0
105,SOEBLQZ12A6D4FAFD6,SOEBLQZ12A6D4FAFD6,SOGISOU12A8C137EB4,SOPPGDD12A8C1354A1,SOERRZV12A6D4F867E,SOYABSZ12A81C1FEAC,SOXRZVW12A5891D696,SOIRLFW12AB0182AA0,SOOIQRH12A58A7B875,SOFUHYJ12A58A79135,62.0,99.0,109.0
106,SOHVUZY12A8C133AA1,SOHVUZY12A8C133AA1,SORQAWE12AB017D62F,SOQHEIX12A58A767B7,SOQHIPP12A6D4F7627,SOEAGYM12A6D4FA582,SOANXZG12AB01834C3,SOQSUBD12B0B80820D,SOVUOPW12A8C137A9B,SOMOVJZ12AB018AAA2,50.0,121.0,118.0
107,SOWKQGB12AB018D071,SOWKQGB12AB018D071,SOFQMHG12A6701E781,SOCJKED12A6D4FD24E,SOFPRPZ12A8C13878F,SOTVCJG12AB01881E1,SOOZCCP12AB018CC82,SOHLXSM12A6D4F9413,SOGVSRV12AB018218B,SOVZAHK12A6D4F84B4,34.0,96.0,117.0
108,SODCWZB12A6702135E,SODCWZB12A6702135E,SOGKKXI12AF72A319A,SOOOTZW12A6D4F9C63,SONYZIG12A67020660,SOFRZBI12A8C145A85,SOHYPTF12AF729EB32,SOYFNQM12A8C14264B,SORXRSB12A58A7B795,SOCZHGA12AB01869D4,61.0,104.0,87.0
109,SOTMKHD12A6D22728C,SOTMKHD12A6D22728C,SODIOKO12A6D4F79B6,SOQORVH12AB017AA9F,SOBVFOJ12A6702033D,SOYABRZ12A6D4FC9A4,SOXYFVU12A6701E333,SOVZSCE12B0B806C00,SOINTRI12AB0183A90,SORSPNJ12A6310F352,40.0,107.0,110.0
110,SOWQBEW12A67ADE288,SOWQBEW12A67ADE288,SOIUSBC12AC46890FE,SOPFCVN12AF72A7FF1,SOEOYER12A8C13BE1F,SORCOGI12A6310DB7F,SOUFOTT12A8C139F50,SOIJIGK12A8C144BE6,SOWEZGM12A6D4F7BCF,SOWKYCH12A8C13BB21,29.0,106.0,114.0
111,SOJAMVI12AB017B880,SOJAMVI12AB017B880,SOUEEWG12A8C139E61,SOWUZYJ12AB01863AC,SOIHJFR12AB0186C64,SONXMIY12AB017D8AA,SOZRCQH12AB01808D8,SOZQAHN12A8AE48832,SOZZWEY12AF72A5E16,SOEXUUJ12A6D4F8AF5,20.0,112.0,108.0
112,SOYICRA12A8C14372A,SOYICRA12A8C14372A,SOETGXR12A8C13C37C,SOEVJCV12A8C13D1D0,SOGWKAU12AC46899D6,SOJTYMX12AF72A4E0E,SOYQVBY12AC468C846,SOVIKOY12AB018627D,SOOTZKW12A8C140B1C,SOZHMHC12A58A79766,29.0,118.0,114.0
113,SOBBCZE12A67020743,SOBBCZE12A67020743,SOPAETP12A8C131E3B,SORTOKC12A6D4F8AF1,SOQUVHD12A8C1346C0,SOHPGEC12A8C141464,SOLEXOE12A8C144E98,SOSTLLM12A81C21647,SOGABHS12A6D4F8A72,SOTKQFZ12A6D4F827E,26.0,107.0,114.0
114,SOFHQMS12A6D4F8248,SOFVLYU12AB017F502,SOFHQMS12A6D4F8248,SOTHGXK12AB0180E18,SOXMZXB12AB018A2DA,SOTLHDK12AB018A405,SOENJGM12A8151E037,SOOAALH12A8C13C51A,SOCDRSP12A58A76F5E,SOLCHRP12AC468D757,14.0,104.0,112.0
115,SOQRZNB12AB0184CF6,SOQRZNB12AB0184CF6,SOYUOVK12AB0185549,SOYXQYG12A6D4F8F74,SOEWNBH12AB018BE9E,SOKDVIN12A6D4F68C1,SOFXZHD12AC468610E,SOHRNSK12A8C142F14,SOPNCXL12A6D4F9367,SOAIXTD12AB017FC9E,32.0,104.0,112.0
116,SOLTYZU12AB0189591,SOLTYZU12AB0189591,SOQBFKR12AB01835FC,SOTQVSU12A58A7D8C9,SODHZSM12A58A7B5D9,SOLHIKJ12A6D4F64D2,SOADKOB12AB017DB36,SOEWNBH12AB018BE9E,SOBBNDM12A58A78370,SOAQEHA12AF72A37D4,36.0,115.0,123.0
117,SOJCGJJ12A8AE48B5D,SOJCGJJ12A8AE48B5D,SOGZXFU12AB018B14F,SOYFUGN12A6D4FE4E0,SOAZQSQ12A58A7E303,SOIUSXZ12A58A7D845,SOVLBAL12AB017F144,SORMXXS12AF72A150D,SOOSFKE12A6D4FDC1F,SOZVOUI12A58A7D8FA,30.0,113.0,107.0
118,SOVTPDN12A6D4F660F,SOVTPDN12A6D4F660F,SOOVEHE12A6D4FD5B3,SOZZLBH12A8AE44A5C,SOLHZVP12A8C131F08,SOEKFAH12AB017F6A3,SOLUIMN12A6D4F7F49,SOCHJWO12A6D4F89B5,SOHCZZX12A6D4F7D4D,SOGIYPY12A6D4F8B44,23.0,101.0,112.0
119,SOQXHYA12A8C1344C5,SOQXHYA12A8C1344C5,SOMMOFQ12AB018C5B6,SOQRKAO12A67ADA1C6,SOVXERM12A8C142468,SOXZQDE12A8C135833,SOMDSGU12A8C13CA3B,SOAFRYN12AAF3B1CB6,SOAJEHW12AF72A6326,SOTDNIL12AAF3B23E7,49.0,119.0,124.0
120,SOBOUPA12A6D4F81F1,SOBOUPA12A6D4F81F1,SOJTUED12AF729F915,SOVQSQZ12A8C13F960,SOYCQFR12A6D4F8EEA,SOKSZEI12A8AE46E1A,SOTTBLH12AB01804FC,SOFYQZF12A67ADC084,SOIFYRU12AB01842C2,SOWZUEB12A8C12FF12,26.0,114.0,111.0
121,SOBKVMH12A8C133F44,SOBKVMH12A8C133F44,SOZSPUM12AF72AA322,SOXWXNW12A6D4F99CE,SOVIUNE12A8AE4561D,SOTYXRU12A8C13501D,SOEYJDP12A8C138D4B,SOFLPNB12A6701CFAE,SOPIZDO12AB017B85C,SOJYVPY12A67ADE729,39.0,104.0,112.0
122,SOCIUSI12AB018DD03,SOCIUSI12AB018DD03,SOOHTPP12A58A7AF89,SORSARQ12A8C13909C,SOUOHQI12A8C14224C,SORWDOA12A6D4FB4D7,SOMUKCO12AF72AB5B5,SOTVVFE12AB018915F,SOADFOP12A6702150D,SOPTVBI12AB0182774,27.0,113.0,111.0
123,SONCIEY12A8C1353C7,SONCIEY12A8C1353C7,SOJXAMZ12AF72ABD3C,SOBDHRM12A6D4F749D,SOBXSWH12A8AE479D3,SOQNJZZ12A6D4F523E,SONMIKP12A58A7E1FF,SOYWJNS12A8C134950,SOOGUDZ12A8AE4695A,SOLWHCN12A6701E051,21.0,108.0,118.0
124,SOZXWGC12A6D4FA3A5,SOKYJOP12A6701FC21,SONKVYR12A6D4F9DB6,SOZXWGC12A6D4FA3A5,SOYCXGT12AF72A6DAF,SOFROOV12A67020901,SOJQPPR12A6D4F869A,SOQBEZM12A8C14231A,SOJDFEA12A58A78DFF,SOPODQG12A6D4FA968,29.0,110.0,111.0
125,SOJOBCM12AB017F347,SOJOBCM12AB017F347,SOZXEUM12A8C138EB1,SOSBTWG12AB018246D,SOTUPSN12A58A79162,SOBRUPH12AB0189A1E,SOPVKGB12A58A79DD3,SOMFOEA12A6D4FB6AF,SOKDTCM12A8C13AA80,SOTGPNF12A6D4FC079,37.0,116.0,111.0
126,SOXTWUQ12AB0181B88,SOXTWUQ12AB0181B88,SOKLEMG12A6D4F7CE4,SOAAROC12A6D4FA420,SOVRQIK12A6701F118,SOENRIE12A8AE468A4,SODEIFU12AF729AD2C,SOZAIDZ12A6701F526,SOJUFBJ12A81C20A65,SOUSZSW12AB01800C2,26.0,104.0,115.0
127,SOFMSPM12AB01858E1,SOFMSPM12AB01858E1,SOODWNJ12AC4688DA4,SOPEVJE12A67ADE837,SORYAXO12AB017BD01,SOFNCRW12A6D4F727B,SOPMMNW12A6D4F8160,SORSEPY12A6701EB01,SOUETXQ12AB01889BC,SOETPUF12AB0181FF5,34.0,117.0,111.0
128,SOJUERX12AB0184DE1,SONTFWQ12A8C13B69B,SOJUERX12AB0184DE1,SOLAMCP12A6D4F7D8B,SOTFABB12AF72A7ACE,SOTFRQT12AB017EE93,SONUVXI12A8C13CAFC,SOGELKB12A8C138627,SOUNQRL12AB01836A1,SOKTUEG12A8C13FC8A,28.0,108.0,116.0
129,SOTWYWC12A8C13AAF0,SOTWYWC12A8C13AAF0,SOKJMOD12A8AE46425,SONJTYX12A6D4FD271,SOGXTIF12A8C14043D,SOUBSVW12AB018107E,SOIZQBM12A6310ECCD,SORBRNX12A8C13CFB9,SOKZETL12A6D4F9B29,SOSHYIS12A8C142272,23.0,104.0,110.0
130,SOTGLJZ12A6D4FCD64,SOTGLJZ12A6D4FCD64,SOVLHHP12AB0185C4A,SOJJQAN12A8C13BBA6,SOGCQNN12A6701DB12,SOXQXXC12AB017EFA7,SOKWBNS12AB0181FAE,SOGXGKK12AB0184CD6,SOQHCTH12A67AE1F2D,SOKBEZD12A8151BA68,26.0,109.0,101.0
131,SOKNBWG12A58A7D0C8,SOKNBWG12A58A7D0C8,SOJTNVA12A6D4F9A9F,SODKEEX12A6701F7C8,SOIDIRV12A8C137014,SOHJLPZ12A81C233B3,SOXPVKS12A58A7EE70,SOSHWWI12A58A7A6A0,SOGPIXL12A6D4F937F,SOWHJGC12A8C13F7A6,28.0,108.0,114.0
132,SORTKNF12A8C13E561,SOPRAWW12A6D4FB66F,SORTKNF12A8C13E561,SOJNNNN12A6D4FB486,SOLCJYI12A8C1340FA,SOVALOA12AC468E8AF,SOCBXKD12A8C145834,SOFUALT12A8C135B98,SOOPXHR12A8C13F005,SOLMCFH12A58A7FACE,26.0,113.0,111.0
133,SOQKIIH12A8C145909,SOINCOG12AB0182823,SOQKIIH12A8C145909,SONUFPO12A8AE463D3,SOLUFVU12AB01845F3,SOCKUPZ12A8151E009,SOSALFY12A8AE46D52,SODQUOT12A8C13543D,SOITMKK12A8C13FBC9,SOAATLI12A8C13E319,26.0,111.0,115.0
134,SOYDERO12A6D4F72BC,SOYDERO12A6D4F72BC,SOIKOID12A67020113,SOMNTMT12A8C1400F6,SOEHXUX12A8C13139F,SOPBQBP12A6D4F9B82,SONEVJB12A8C13FCA7,SOEMWHL12A8C14555F,SOZWUSJ12A67ADE677,SORGAPD12AB017D9BB,21.0,112.0,117.0
135,SOPFCVN12AF72A7FF1,SOEOYER12A8C13BE1F,SOIUSBC12AC46890FE,SOPFCVN12AF72A7FF1,SOWQBEW12A67ADE288,SOPJHYH12A8AE46158,SOUFOTT12A8C139F50,SORCOGI12A6310DB7F,SOWEZGM12A6D4F7BCF,SOWKYCH12A8C13BB21,30.0,110.0,118.0
136,SONUFPO12A8AE463D3,SOLUFVU12AB01845F3,SONUFPO12A8AE463D3,SOCKUPZ12A8151E009,SOQKIIH12A8C145909,SOINCOG12AB0182823,SODQUOT12A8C13543D,SOITMKK12A8C13FBC9,SODSUGK12A6D4F75F1,SOVNTWE12A8C1445F4,25.0,106.0,110.0
137,SOFLMLE12A8AE46FFC,SOFLMLE12A8AE46FFC,SOWNMDN12A58A7D5F0,SOJATHF12A58A7694E,SOFMMQS12A58A7DC14,SONQAHR12A8C138281,SONDVYX12A6D4FBA3D,SOLKSUY12A6701FBD3,SOTHCCQ12A81C20618,SOKQLLN12A6D4F938E,25.0,113.0,114.0
138,SOSHFXW12A6D4F7A44,SOSHFXW12A6D4F7A44,SONZMWD12A67AE041A,SOEYQKH12A6310D7E2,SOMOKCH12A8159E8A0,SOZUPDR12A8C137FB6,SOULUTB12A67020918,SOPHCFS12A8C13A237,SOUAINE12A679C805D,SOBHNWV12AB0184DEE,19.0,103.0,118.0
139,SOZHWTM12A8C14229F,SOZHWTM12A8C14229F,SOFAIUK12A6D4F66E3,SOJELVD12A6701C7C3,SOCUTRF12A8C145F41,SOKUZGZ12A8C136F88,SOAWUML12A6D4F3FE1,SODEAAU12AB01823CE,SOQNZJU12AB018574E,SOUWWSL12AB018FAF4,25.0,107.0,116.0
140,SOEVTMA12AB017D1F4,SOEVTMA12AB017D1F4,SOSQDKA12A81C21945,SOWLHSI12A6D4F7827,SOMWMXP12A6D4FBE0B,SOWYKNT12A6D4F8874,SORXVDF12AF729F7EE,SOUJZFT12AB018139E,SOXXIYF12A8C14103B,SOLGHOW12A6D4F93DA,42.0,115.0,112.0
141,SODVSOP12A6D4F7681,SODVSOP12A6D4F7681,SOGCDKI12A670208EE,SOEAXUV12A6D4F8FA2,SOLLTVP12A6310F136,SOQILCH12AB017C661,SOXCDJQ12AB018FB01,SOJCIBU12A58A7981A,SOQCDEH12A67AE10F8,SOQOAIZ12A8C1437BE,39.0,125.0,115.0
142,SOKWIQY12A8C13409D,SOKWIQY12A8C13409D,SONKVOV12A679AE5B0,SOTEOST12A6D4F9414,SOUGWTJ12A8C1392F9,SOMFJWF12A6D4F6F0A,SOEYKXB12A8C1346BC,SOLNCHQ12A58A78324,SOROOFM12A8AE48536,SOHBIEQ12A8C13710F,21.0,110.0,106.0
143,SOZTRGA12A58A7AF50,SOTGIVB12A58A79A6D,SOZTRGA12A58A7AF50,SODAJWB12A8C13BE3E,SOSYZVP12AF729A6FD,SOOCVAY12A6D4F8385,SOQBLVI12A8C1362D9,SOIOHGO12A8C138522,SOVGSEL12A8C141591,SODONRL12A8151BA73,24.0,110.0,108.0
144,SOOQYDB12A8C13F328,SOOQYDB12A8C13F328,SOXPMPE12A670208EC,SOTIDHN12A6D4F7EF5,SOOSSVG12A8C140046,SOCBIUV12AB018A2C6,SOOQXVD12A8C13CA14,SOSFPMR12A8C13D44A,SOPLPOD12AF72A713B,SOMZTIQ12AB0182B22,27.0,114.0,111.0
145,SOHETNQ12A6D4F848A,SOHETNQ12A6D4F848A,SOKUPAO12AB018D576,SOZFCVU12A8C1338C8,SOFGIKI12A6D4F93CA,SOCEKML12A67020D8B,SOQLIZI12A8AE471C6,SOHOXQK12A6D4FBF7C,SOCWRMC12A58A7AFE5,SOYAOUO12A8C136348,25.0,113.0,108.0
146,SOURKWT12A81C217C1,SOURKWT12A81C217C1,SOXFOSA12A58A7CD73,SOJHFEM12A6D4FB4AB,SOPJVWK12A58A7D602,SOSZIDW12A8BEEEEA2,SOBOFHA12A8C1360FA,SOIODYH12A67ADB029,SOTOBBJ12A8C139807,SOXZTQP12A8C133398,23.0,111.0,116.0
147,SOHJAPN12A8C143198,SOHJAPN12A8C143198,SODIQYP12AB01837D7,SOJJWEP12A58A7987D,SOKYJYU12AB0186429,SOFXOAX12AB0181A75,SOXZWIF12A6D4FD316,SOPSZBZ12AB0184F92,SOXWEWG12A58A7F5DC,SOKKFVZ12A58A7A8B0,36.0,121.0,112.0
148,SOWUGAH12A6D4F982E,SOWUGAH12A6D4F982E,SOOCZPN12A6D4F9426,SODZRWG12A6D4F7CFF,SOHUTDU12A6D4F6303,SOJXHOD12A6D4F9987,SOPJELC12AF729D962,SOHUKXS12A6D4FC374,SODQBJT12A8C1339E9,SOVRGXP12AB017D2B9,28.0,112.0,112.0
149,SOFKKLT12A6D4FAB36,SOFKKLT12A6D4FAB36,SOOKPGM12AB018C0EB,SOJIHAD12AAA8C5B30,SOGAACR12AB01872B1,SOQXGWV12AF72A0BE9,SODEFUZ12A6D4F847E,SOFRPMN12A8C141C0F,SOLRGVL12A8C143BC3,SOYGLKK12A8C13F35C,18.0,108.0,116.0
150,SONXVIY12A8C134EA9,SONXVIY12A8C134EA9,SODFEZB12A6D4F8E19,SORCACH12A58A7F980,SOMPJUF12A8C1322DC,SOXJVPL12A6701E6D3,SOPYOCU12AB017A91B,SOFAPXW12A6D4F5BA5,SOWEVAW12A8C137E13,SOPXSDJ12AB0184095,23.0,114.0,107.0
151,SOXZKLH12A6D4FAFE5,SOXZKLH12A6D4FAFE5,SOQJTMH12A6310EE8D,SOHBXIT12A8C137617,SOVMPID12A81C21703,SOOGKPG12AB0185DA5,SOBIUSO12A6D4F81E4,SOFRUYQ12AF7299F71,SOWXBLE12A6D4F8EE8,SOXNXSO12AF72A4CE1,37.0,115.0,122.0
152,SOYRPCH12A8C13DD08,SOYRPCH12A8C13DD08,SOQVIEV12A67AE2288,SODTRDT12A8AE46D88,SOQEBHS12A6D4FCB47,SOADHZT12A6D4FE834,SORRFQC12A8C13CACB,SONDAJK12A6D4F7047,SODWFKN12A6701F9B0,SOZTYAQ12AC4689A74,38.0,121.0,122.0
153,SOIBNKE12AB0181BB6,SOIBNKE12AB0181BB6,SOYWGNV12A6D4FB255,SONGFNE12A58A81A71,SOWDPOY12A8C144A59,SOIXKRK12A8C140BD1,SOOCIAQ12A6D4FB399,SOFTYAI12A58A79157,SOEAMBS12A8C1439A3,SOTGAMI12A6D4FCFCA,41.0,118.0,129.0
154,SOZHLFT12A8C13BA52,SOZHLFT12A8C13BA52,SOWNKOB12A6310E331,SOZKVJT12A58A79BC4,SOAFQQP12A58A7B709,SOLLQEB12AB0184491,SODWEGH12A6D4F94C8,SOFYOBA12A8C13E1B5,SOXXCYS12AB0185CB9,SOCGXRH12A81C22FF4,36.0,115.0,96.0
155,SONMWXV12AB01803B4,SONMWXV12AB01803B4,SOAXIGU12A6310E832,SOKBXLS12A6702111C,SOPIZPF12AB018540C,SONCNQU12A6D4F7FE1,SOQZKRV12A8C13A8ED,SOXTUWX12A8C141C19,SOZYPGZ12A8AE47B54,SOTASOO12AB018697C,140.0,86.0,143.0
156,SOKGRCB12A8C14135B,SOKGRCB12A8C14135B,SORVKWL12A8C13E601,SOKZILC12A6D4FBC9D,SOCUJVV12AB0189992,SODPEFV12A6D4F7E19,SOFCQVP12A58A7C690,SOCDTIE12AF72AC9FC,SOWBQYP12AF7299AC3,SODPZNN12A8C13810C,71.0,114.0,117.0
157,SOIHTFQ12AC960A19E,SOIHTFQ12AC960A19E,SOSBSYR12A8C140BC9,SOAVZQP12A6D4FD8AA,SOAPUYP12A6D4F823A,SOCLHSF12A8C13D1F8,SOZNHLC12A8C1392E0,SONREUU12AB018331C,SOCUYKP12A8C13CDD0,SOQTOQX12A6701D838,45.0,116.0,120.0
158,SOMNGQT12A6701F99B,SOMNGQT12A6701F99B,SOKPMAM12AB017F443,SOMZMKH12A58A7E30B,SOTUBPG12AB01807E6,SOESNDU12AB01856BA,SODPKSU12A6D4F7810,SOMAVXO12A81C23318,SOLLTFH12A6310E1F2,SOQFIDS12A8C1361B3,55.0,111.0,109.0
159,SOLPVAQ12AB017EB35,SOUKDZN12A6701BEDB,SOPJWVF12A8C13AC87,SOLPVAQ12AB017EB35,SOZMGYM12A6701F73E,SOPXSJV12A8C13D098,SOBBFWL12A8C140087,SOBBRFA12A6701FBC4,SOGNHAD12AB01821BF,SOEVJPA12B0B809263,16.0,104.0,105.0
160,SOLHTZR12AF729EC01,SOLHTZR12AF729EC01,SOWYKNT12A6D4F8874,SOXXIYF12A8C14103B,SORXVDF12AF729F7EE,SOWLHSI12A6D4F7827,SOJWBZK12A58A78AF7,SOWVEKT12AF72A165B,SODFETU12AB01848F3,SOEVTMA12AB017D1F4,41.0,114.0,111.0
161,SOWYSFD12A6701DF67,SOWYSFD12A6701DF67,SORTVKN12A81C20B9F,SOKPQHG12AB01858F7,SOTEGLJ12AB0185DA5,SOIYTJO12A6D4F56DD,SOANQMI12AC468C8D5,SOZSVCU12AC468F177,SOWPZKR12AF72A3A11,SORWLJM12A6D4F9C0C,39.0,114.0,131.0
162,SOZPRNU12A58A7B1CF,SOZPRNU12A58A7B1CF,SOLKQQA12AB0185B27,SOKKAKA12A6D4F9873,SODEHFX12A6D4FD8D4,SOJQZEA12AB017D6C6,SOGTGJR12A6310E08D,SOHILNH12A6701E1C3,SOGYMWR12B34F1EAE9,SOSMXVY12AB0187308,63.0,107.0,137.0
163,SOZTPKI12AB0189317,SOZTPKI12AB0189317,SOBQLCM12A6D4FAFCD,SOJVQGU12A67ADD4EF,SOTEFEL12A8C136337,SOKXSLT12AF72A65B2,SOPRQRO12AB018906E,SOTPNMH12A6310F116,SOMADRK12AB0189697,SOGHETV12A8C1362FB,59.0,105.0,125.0
